Namespace,Class Name,Command Name,ignored,portal.acceptance,portal.fixpack.release,portal.release,portal.smoke,portal.upstream,testray.component.names,testray.main.component.name
LocalFile,HighestRelatedAssets,AssertHighestRatededAsset,,,,true,,true,"Asset Publisher,Highest Rated Assets",Highest Rated Assets
LocalFile,IFrame,ViewIFramePortlet,,,,true,,true,IFrame Portlet,IFrame Portlet
LocalFile,MostViewedAssets,AssertMostViewedAsset,,,,true,,true,"Asset Publisher,Most Viewed Assets",Most Viewed Assets
LocalFile,LookAndFeel,ConfigureCustomStylesViaLookAndFeelPG,,true,,true,,true,Training,Look And Feel
LocalFile,Localization,CheckLocalizationChinese,,,,true,,true,Site Localization,Site Localization
LocalFile,Localization,CheckLocalizationFrench,,,,true,,true,Site Localization,Site Localization
LocalFile,Localization,CheckLocalizationSpanish,,,,true,,true,Site Localization,Site Localization
LocalFile,MastersPageTemplatesExportImport,CannotExportMastersPageTemplateWithoutPublishedVersion,,true,,true,,true,,Layout Page Templates
LocalFile,MastersPageTemplatesExportImport,ExportImportMastersPageTemplateWithCompositionOfFragments,,true,,true,,true,,Layout Page Templates
LocalFile,MastersPageTemplatesExportImport,ExportImportMastersPageTemplateWithCustomConfigurationSettingOfFragments,,true,,true,,true,,Layout Page Templates
LocalFile,MastersPageTemplatesExportImport,ExportImportMastersPageTemplateWithCustomLookAndFeel,,,,true,,true,,Layout Page Templates
LocalFile,MastersPageTemplatesExportImport,ExportImportMastersPageTemplateWithEditedInlineContentOfFragments,,,,true,,true,,Layout Page Templates
LocalFile,MastersPageTemplatesExportImport,ExportImportMastersPageTemplateWithOrganizationRolePermissionSettingsOfWidgets,,,,true,,true,,Layout Page Templates
LocalFile,MastersPageTemplatesExportImport,ExportImportMastersPageTemplateWithThumbnail,,,,true,,true,,Layout Page Templates
LocalFile,MastersPageTemplatesExportImport,OverwriteExistingEntryWithThumbnailIfCheckOverwriteExistingEntries,,,,true,,true,,Layout Page Templates
LocalFile,MastersPageTemplatesExportImport,ShowSpecificErrorMessageWhenImportMastersPageTemplateWithInvalidValue,,,,true,,true,,Layout Page Templates
LocalFile,NestedPortlets,ViewWCDNestedPortlets,,true,,true,,true,Training,Nested Portlets
LocalFile,StyleBooks,CanNavigateToPreviewPageViaPagePreviewInfoBarButNotAllowInteractWithPreviewPage,,,,true,,true,,Style Books
LocalFile,StyleBooks,CannotPreviewStyleBookWhenSiteWithoutPage,,,,true,,true,,Style Books
LocalFile,StyleBooks,ChangeConfigurationOfPageBasedOnStyleBook,,true,,true,,true,Frontend Token,Style Books
LocalFile,StyleBooks,ChangeStyleBookOfContentPageViaLookAndFeel,,,,true,,true,,Style Books
LocalFile,StyleBooks,ChangeStyleBookOfWidgetPageViaLookAndFeel,,,,true,,true,,Style Books
LocalFile,StyleBooks,PreviewTheEffectOnPageInStyleBookEditor,,true,,true,,true,,Style Books
LocalFile,ContentPageTemplatesExportImport,CannotExportMultipleWhenOneOfSelectedIsWidgetPageTemplate,,,,true,,true,,Layout Page Templates
LocalFile,ContentPageTemplatesExportImport,CannotExportMultipleWhenOneOfSelectedWithoutPublishedVersion,,,,true,,true,,Layout Page Templates
LocalFile,ContentPageTemplatesExportImport,ExportImportContentPageTemplateBasedOnCustomMaster,,,,true,,true,,Layout Page Templates
LocalFile,ContentPageTemplatesExportImport,ExportImportContentPageTemplateWithCustomFragment,,,,true,,true,,Layout Page Templates
LocalFile,ContentPageTemplatesExportImport,ExportImportContentPageTemplateWithCustomLookAndFeel,,,,true,,true,,Layout Page Templates
LocalFile,ContentPageTemplatesExportImport,ExportImportContentPageTemplateWithTeamRolePermissionSettingsOfWidgets,,,,true,,true,,Layout Page Templates
LocalFile,ContentPageTemplatesExportImport,IgnoreFragmentNotExistInSiteWhenImportContentPageTemplate,,,,true,,true,,Layout Page Templates
LocalFile,ContentPageTemplatesExportImport,OnlyPublishedVersionIsExported,,,,true,,true,,Layout Page Templates
LocalFile,ContentPageTemplatesExportImport,ShowSpecificWarningMessageWhenImportContentPageTemplateWithPermissionSettingsOfWidgetsToSiteWhereTheSpecificRoleNotExist,,,,true,,true,,Layout Page Templates
LocalFile,SiteMap,DisplayPrivatePageWithChildPage,,,,true,,true,,Sitemap
LocalFile,SitesDirectory,DisplayStyleOptions,,true,,,,true,Navigation,Navigation
LocalFile,DisplayPagesWithMapping,MapCustomFieldToTextFragment,,,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,MapManualURLToImageFragment,,,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,MapManualURLToLinkFragment,,true,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,MapManualURLToTextFragment,,,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,MapWebContentFieldWithURLToImageFragment,,,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,MapWebContentFieldWithURLToLinkFragment,,,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,MapWebContentFieldWithURLToTextFragment,,,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,MapWebContentImageToBackgoundImageOfBannerCenter,,,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,MapWebContentImageToBackgroundImageOfContainer,,,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,ViewMappableFieldsAreGroupedByFieldset,,,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,ViewMappedImageAfterSortDocumentsInDisplayPageTemplate,,,,true,,true,,Display Pages
LocalFile,DisplayPagesWithMapping,ViewTypesDuringCreation,,true,,true,,true,,Display Pages
LocalFile,ProductMenu,ViewProductMenuStyles,,true,,true,,true,,Control Menu
LocalFile,StyleBooksWithStaging,ChangeStyleBookOfContentPageViaLookAndFeelInStagingSite,,,,true,,true,,Style Books
LocalFile,StyleBooksWithStaging,ChangeStyleBookOfContentPageViaPageDesignOptionsPanelInStagingSite,,,,true,,true,,Style Books
LocalFile,StyleBooksWithStaging,ChangeStyleBookOfWidgetPageViaLookAndFeelInStagingSite,,,,true,,true,,Style Books
LocalFile,StyleBooksWithStaging,PreviewTheEffectOnPageInStyleBookEditorInStagingSite,,,,true,,true,,Style Books
LocalFile,StyleBooksWithStaging,ViewDataChangesOfStyleBookAreImmediatelyAvailableToLiveSite,,true,,true,,true,,Style Books
LocalFile,DisplayPagesUseCase,AssignBlogUsageToDefaultDisplayPageTemplate,,,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,AssignToDefaultAndDeleteDisplayPageMappedSpecificDPT,,true,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,AssignToDefaultAndViewSelectedDisplayPageTemplate,,,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,DeleteDisplayPageMappedDefaultDPT,,true,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,EditWhenViewingInDisplayPageAsUser,,true,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,MapDMImageToFragmentBackground,,true,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,MapSpecificDPTAndCheckAllUsages,,,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,MapSpecificDPTAndCheckMultipleUsages,,,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,MapWebContentAuthor,,true,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,MapWebContentLastEditor,,true,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,UnassignAndDeleteDisplayPageMappedSpecificDPT,,true,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,UnassignAndViewSelectedDisplayPageTemplate,,,,true,,true,,Display Pages
LocalFile,DisplayPagesUseCase,ViewDisplayPageWithComplexRichTextFragments,,,,true,,true,Training,Display Pages
LocalFile,DisplayPagesUseCase,ViewDisplayPageWithNewStructureMapInFragments,,,,true,,true,Training,Display Pages
LocalFile,DisplayPagesUseCase,ViewlanguageSelectorRedirect,,,,true,,true,,Display Pages
LocalFile,CanonicalURL,ExportSiteWithCustomURL,,,,true,,true,,SEO
LocalFile,CanonicalURL,SetCustomURLAtPageLevel,,,,true,,true,,SEO
LocalFile,CanonicalURL,SetCustomURLAtPageLevelForEachActiveLanguage,,,,true,,true,,SEO
LocalFile,CanonicalURL,SetCustomURLWith76Characters,,,,true,,true,,SEO
LocalFile,CanonicalURL,SetDefaultURLAtSystemLevel,,,,true,,true,,SEO
LocalFile,CanonicalURL,SetLocalizedURLAtSystemLevel,,,,true,,true,,SEO
LocalFile,SitesUI,AddChildSite,,true,,true,,true,Training,Site Administration
LocalFile,SitesUI,AddSitesMultiple,,,,true,,true,Site Administration,Site Administration
LocalFile,SitesUI,DeleteSite,,true,,true,,true,Site Administration,Site Administration
LocalFile,SitesExportImport,ExportImportSiteWithEmbeddedWCDInFragment,,true,,true,,true,"Content Pages,Site Administration",Site Administration
LocalFile,SitesExportImport,ExportImportSiteWithMappedImage,,true,,true,,true,,Site Administration
LocalFile,MySites,DisplayMySitesPagination,,,,true,,true,Site Administration,Site Administration
LocalFile,MySites,JoinSiteOpen,,,,true,,true,"Site Administration,Users and Organizations",Site Administration
LocalFile,MySites,JoinSitePrivateNo,,true,,true,,true,"Site Administration,Users and Organizations",Site Administration
LocalFile,MySites,JoinSiteRestricted,,true,,true,,true,"Site Administration,Users and Organizations",Site Administration
LocalFile,MySites,LeaveSite,,true,,true,,true,"Site Administration,Users and Organizations",Site Administration
LocalFile,MySites,SearchSite,,,,true,,true,Site Administration,Site Administration
LocalFile,MySites,ViewMembershipAssignViaSiteCP,,,,true,,true,"Site Administration,Users and Organizations",Site Administration
LocalFile,MySites,ViewNoInactiveSite,,,,true,,true,Site Administration,Site Administration
LocalFile,MySites,ViewNoJoinOption,,,,true,,true,"Site Administration,Users and Organizations",Site Administration
LocalFile,MySites,ViewNoLeaveOption,,,,true,,true,Site Administration,Site Administration
LocalFile,MySites,ViewSitePages,,,,true,,true,Site Administration,Site Administration
LocalFile,MySites,ViewSiteWithTags,,,,true,,true,"Site Administration,Tags",Site Administration
LocalFile,RSS,AddFeedBetweenFeeds,,,,true,,true,RSS,RSS
LocalFile,RSS,AddFeedWithWrongUrl,,,,true,,true,RSS,RSS
LocalFile,RSS,AddRSSFeed,,true,,true,,true,RSS,RSS
LocalFile,RSS,CannotChangeNumberOfEntriesPerFeedToInvalidValue,,,,true,,true,RSS,RSS
LocalFile,RSS,ChangeDefaultToNavigationDisplay,,,,true,,true,RSS,RSS
LocalFile,RSS,ChangeNumberOfEntriesPerFeedToEleven,,true,,true,,true,RSS,RSS
LocalFile,RSS,ChangeOrderOfRSSFeeds,,,,true,,true,RSS,RSS
LocalFile,RSS,DeleteFeedFromRSS,,,,true,,true,RSS,RSS
LocalFile,RSS,DisabledFeedTitle,,,,true,,true,RSS,RSS
LocalFile,RSS,RemoveRSSPortlet,,,,true,,true,RSS,RSS
LocalFile,RSS,UpdateRSSFeedViaAssetpublisher,,,,true,,true,"Asset Publisher,RSS",RSS
LocalFile,ContentPagesWithMapping,MapAllCategoriesToEditableField,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapCustomDDMFieldToFragment,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapCustomDDMFieldToFragmentInCollectionDisplayBasedOnSingleTypeCollection,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapDisplayPageURLToContainerElement,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapDocumentTitleToLinkFragment,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapManualURLToContainerElement,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapManualURLToImageFragment,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapManualURLToLinkFragment,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapManualURLToTextFragment,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapSingleCategoryFromAssetEntryToEditableField,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapTagsToEditableField,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapTagToEditableField,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapWebContentFieldsToLinkFragment,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapWebContentFieldWithURLToImageFragment,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapWebContentFieldWithURLToLinkFragment,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapWebContentFieldWithURLToTextFragment,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapWebContentImageToFragmentBackground,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapWebContentImageToLayoutSection,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapWebContentsToBannerFragment,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,MapWebContentTitleToLinkFragment,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,PreviewContentPageWithMappedAndInlineContent,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,ViewEditableFieldValueWhenMappedContentMissing,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,ViewItemTypeLabelMappedInCollectionWithMultipleItemTypes,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,ViewItemTypeLabelMappedInCollectionWithSingleAndSpecificItemType,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,ViewItemTypeLabelMappedInCollectionWithSingleItemType,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,ViewMappableFieldsAreGroupedByFieldset,,true,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,ViewMappableFieldsAreGroupedByFieldsetInCollectionDisplayBasedOnSingleTypeCollection,,,,true,,true,,Content Pages
LocalFile,ContentPagesWithMapping,ViewPermissionsAndUsageViaSidebarWithMappedWebContent,,,,true,,true,,Content Pages
LocalFile,Sites,ActivateSite,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,AddChildChildSite,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,AddPublicVirtualHostsSiteURL,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,AddSiteWithCommaInName,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,AddSiteWithInvalidDuplicateName,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,AddSiteWithInvalidName,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,DeleteSiteFriendlyURL,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,EditSite,,true,,true,,true,Site Administration,Site Administration
LocalFile,Sites,EditSiteFriendlyURL,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,EditSiteFriendlyURLInvalid,,true,,true,,true,Site Administration,Site Administration
LocalFile,Sites,SearchSite,,true,,true,,true,Site Administration,Site Administration
LocalFile,Sites,SiteCannotBeItsOwnParent,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,SiteCannotBeItsOwnParentStaging,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,ViewDefaultGlobalScopeLandingPage,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,ViewDisplayParentSiteViaSitesDirectory,,,,true,,true,Site Administration,Site Administration
LocalFile,Sites,ViewSiteHierarchiesViaSitesDirectory,,,,true,,true,Site Administration,Site Administration
LocalFile,CPRolesCPSites,AddSiteRegRole,,,,true,,true,Roles,Site Administration
LocalFile,CPRolesCPSites,SearchPermissions,,true,,true,,true,Training,Site Administration
LocalFile,CPRolesCPSites,ViewSiteManageChildSiteSiteRole,,,,true,,true,Roles,Site Administration
LocalFile,CPRolesCPSites,ViewSiteManagePagesRegRole,,,,true,,true,Roles,Site Administration
LocalFile,SitesExportImportWithStaging,ImportLiveSiteToStagingSite,,true,,true,,true,,Site Administration
LocalFile,Forms,Add20Forms,,true,,true,,true,,Forms
LocalFile,Forms,Add30Fields,,true,,true,,true,,Forms
LocalFile,Forms,AddElementSetsWithTranslation,,true,,true,,true,Training,Forms
LocalFile,Forms,AddFormInGlobal,,true,,true,,true,Training,Forms
LocalFile,Forms,AddFormToUserSiteAndViewNoDuplicates,,true,,true,,true,,Forms
LocalFile,Forms,AddFormWithDuplicateTextFields,,true,,true,,true,,Forms
LocalFile,Forms,AddFormWithSpanishAsDefaultPortalLanguage,,true,,true,,true,,Forms
LocalFile,Forms,ChangeFieldType,,true,,true,,true,,Forms
LocalFile,Forms,ConfigureAutosave,,true,,true,,true,,Forms
LocalFile,Forms,CreateReadUpdateDeleteImageField,,true,,true,,true,,Forms
LocalFile,Forms,CreateUntitledForm,,true,,true,,true,,Forms
LocalFile,Forms,DeleteDateFieldAndViewEntries,,true,,true,,true,,Forms
LocalFile,Forms,DeletePages,,true,,true,,true,,Forms
LocalFile,Forms,DeleteSelectFromListOptionAndViewEntries,,true,,true,,true,,Forms
LocalFile,Forms,DeleteSelectFromListOptionValue,,true,,true,,true,,Forms
LocalFile,Forms,EditAllFormFieldNames,,true,,true,,true,,Forms
LocalFile,Forms,EditAllFormFieldsTypesUsedBySystemSettings,,true,,true,,true,,Forms
LocalFile,Forms,EditFormsConfigurationViaSystemSettings,,true,,true,,true,,Forms
LocalFile,Forms,EditFormWithUpdatedSiteAndUserLocale,,true,,true,,true,,Forms
LocalFile,Forms,EditTranslatedGridField,,true,,true,,true,,Forms
LocalFile,Forms,NavigateToCorrectForm,,true,,true,,true,,Forms
